# U,V,K,OSMID,NAME
713901195,683778723,0,106732944,Avenida Peñuelas Sur
713901195,2705042514,0,343702042,Avenida Los Pescadores
713913438,1001258873,0,497482133,nan
713913438,3832541864,0,[568785026, 399502580, 565564639],Ruta 5 Norte
713913754,3503760924,0,[1087266132, 1087246221, 1087246222],Ruta 5 Norte
715753496,6279214927,0,[1087083682, 379908103],Ruta 5 Norte
715794740,715794756,0,57731535,nan
715794740,712747957,0,[228285112, 1146076113, 699155722],Avenida La Marina
715794756,715794764,0,[212530172, 377305838, 57731951],nan
715794764,2308917519,0,[699155740, 699155749],Ruta 5 Norte
715798806,715798808,0,246407561,Darío Salas
715798806,715798808,1,57731860,Las Orquídeas
715798808,1070158174,0,246407561,Darío Salas
716103409,5268012652,0,54180514,Jimmy Christie Bossy
716103409,3755924582,0,360361522,Luis Aguilera Báez
716103409,3755926431,0,700150770,Luis Aguilera Báez
716103415,10680374058,0,54180514,Jimmy Christie Bossy
716103415,3755923402,0,54180514,Jimmy Christie Bossy
716103415,5268012644,0,545018748,Felipe Camiroaga
716103444,2705942899,0,1152429977,Alberto Hurtado Cruchaga
716103444,6015880677,0,638292266,Avenida El Sauce
716103444,2496222078,0,809184171,Avenida El Sauce
716103444,8380961251,0,1147120383,Alberto Hurtado Cruchaga
716103462,5268012645,0,54180514,Jimmy Christie Bossy
716103462,4207956204,0,57754017,Eduardo Frei Montalva
716103462,7406656993,0,1147874085,Jimmy Christie Bossy
716103462,3755923405,0,929756175,Eduardo Frei Montalva
718251144,1069150772,0,[497482136, 211155724],John F. Kennedy
718251144,5541379865,0,[349615409, 699161775, 934272215],Ruta 5 Norte
718251279,1001262880,0,86257521,Avenida Videla
718251279,748525446,0,349207313,Domeyko
718287532,1001258411,0,186334279,Darío Salas
718287554,718287532,0,186334279,Darío Salas
718287554,718287583,0,[578249442, 92033755, 578249443],Avenida Presidente Arturo Alessandri
718287583,2307228518,0,92033745,Avenida Presidente Arturo Alessandri
718287583,1069150850,0,186334282,Domeyko
718287645,2486467065,0,[379908105, 1087058397],Ruta 5 Norte
718287645,718287650,0,[699161771, 57882819],nan
718287650,1001258666,0,221911260,Los Nogales
748525446,5288374613,0,349207313,Domeyko
748525446,1861986975,0,1148303908,Recoleta
748525498,1001262790,0,60236736,San José
748525498,1069157114,0,1148303907,Recoleta
748525498,1001262714,0,[60236736, 1148303909],['San José', 'San Bernardo']
748525498,1001262715,0,1148303907,Recoleta
748525510,1001262788,0,225300895,Cristóbal Colón
748525510,1001262714,0,[225300896, 225300895],['San Bernardo', 'Cristóbal Colón']
748525510,1001262715,0,1148303907,Recoleta
748525510,1861986975,0,1148303908,Recoleta
958907003,2435602913,0,82330129,José Tomás Urmeneta Norte
958907003,958907078,0,82330156,Avenida Costanera
958907003,958907311,0,373092300,Avenida Costanera Sur
958907019,958907078,0,82330130,Los Picueros
958907019,958907032,0,82330129,José Tomás Urmeneta Norte
958907019,2435602913,0,82330129,José Tomás Urmeneta Norte
958907032,958907019,0,82330129,José Tomás Urmeneta Norte
958907032,958907267,0,82330138,David León
958907032,958907041,0,82331059,David León
958907041,958907533,0,82330149,Marcelo Bachelet
958907041,958907898,0,82330149,Marcelo Bachelet
958907041,958907062,0,82331059,David León
958907041,958907032,0,82331059,David León
958907062,958907803,0,82331052,José Tomás Urmeneta Sur
958907062,958907898,0,82331052,José Tomás Urmeneta Sur
958907062,958907041,0,82331059,David León
958907078,958907019,0,82330130,Los Picueros
958907078,958907003,0,82330156,Avenida Costanera
958907078,958907093,0,82330156,Avenida Costanera
958907093,958907951,0,82330156,Avenida Costanera
958907093,2435564537,0,82330131,Esmeralda
958907093,958907078,0,82330156,Avenida Costanera
958907109,2435564537,0,82330131,Esmeralda
958907109,958907996,0,82330151,Diaguitas
958907109,2435564530,0,82330151,Diaguitas
958907120,958907898,0,82330149,Marcelo Bachelet
958907120,958907895,0,82330149,Marcelo Bachelet
958907120,958907179,0,82330132,José Tomás Urmeneta Norte
958907179,958907120,0,82330132,José Tomás Urmeneta Norte
958907179,2435564530,0,82330151,Diaguitas
958907179,958907965,0,82330151,Diaguitas
958907199,2435564379,0,82331053,Tamaya
958907199,958907752,0,[82330133, 793921941],['Salinitas', 'Prat']
958907199,958907419,0,82331053,Tamaya
958907219,1824845077,0,82330149,Marcelo Bachelet
958907219,958907709,0,235510159,Marcelo Bachelet
958907219,958907229,0,235510160,Marcelo Bachelet
958907229,958907513,0,82330143,Lobos
958907229,958907629,0,235510160,Marcelo Bachelet
958907229,958907219,0,235510160,Marcelo Bachelet
958907258,958907629,0,[371308694, 82330135],Tololo
958907258,958907489,0,82330142,Caleuche Norte
958907258,958907267,0,235510158,Caleuche Norte
958907267,2435602907,0,82330138,David León
958907267,958907032,0,82330138,David León
958907267,958907290,0,235510157,Caleuche Norte
958907267,958907258,0,235510158,Caleuche Norte
958907285,958907290,0,82330136,Padre Ovalle
958907290,958907303,0,82330136,Padre Ovalle
958907290,958907285,0,82330136,Padre Ovalle
958907290,958907267,0,235510157,Caleuche Norte
958907303,958907311,0,235510156,Los Molles
958907303,2435602907,0,82330136,Padre Ovalle
958907303,958907290,0,82330136,Padre Ovalle
958907311,958907303,0,235510156,Los Molles
958907311,1486282874,0,373092300,Avenida Costanera Sur
958907311,958907003,0,373092300,Avenida Costanera Sur
958907397,958907419,0,82330139,Mineria
958907397,958907435,0,82331056,Fundición Norte
958907397,958937859,0,82331056,Fundición Norte
958907419,958907427,0,82330139,Mineria
958907419,958907397,0,82330139,Mineria
958907419,958907803,0,82330148,David León
958907419,958907823,0,82331053,Tamaya
958907419,958907199,0,82331053,Tamaya
958907419,958907779,0,82331054,Baquedano
958907427,958907803,0,82331052,José Tomás Urmeneta Sur
958907427,958907419,0,82330139,Mineria
958907427,958907779,0,82330153,Seminario
958907435,2435564387,0,82330140,Fray Jorge
958907435,958907463,0,82331056,Fundición Norte
958907435,958907397,0,82331056,Fundición Norte
958907444,2435564387,0,82330140,Fray Jorge
958907444,958907463,0,82330141,Tamaya
958907444,958907823,0,82331053,Tamaya
958907444,1064832463,0,490528863,Fray Jorge
958907463,958907444,0,82330141,Tamaya
958907463,958907435,0,82331056,Fundición Norte
958907463,958907745,0,94664310,Avenida Costanera Sur
958907489,958907629,0,82331060,Cerrillos
958907489,958907513,0,82330142,Caleuche Norte
958907489,958907258,0,82330142,Caleuche Norte
958907513,2435602919,0,82330142,Caleuche Norte
958907513,958907489,0,82330142,Caleuche Norte
958907513,958907229,0,82330143,Lobos
958907533,958907041,0,82330149,Marcelo Bachelet
958907533,2435602919,0,82330142,Caleuche Norte
958907533,1824845077,0,82330149,Marcelo Bachelet
958907533,958907577,0,82331061,Caleuche Sur
958907577,958907779,0,82330153,Seminario
958907577,958907841,0,82330153,Seminario
958907577,958907533,0,82331061,Caleuche Sur
958907629,958907489,0,82331060,Cerrillos
958907629,958907229,0,235510160,Marcelo Bachelet
958907629,958907258,0,[371308694, 82330135],Tololo
958907677,958907698,0,82330144,Guayacán
958907698,958907709,0,82330144,Guayacán
958907698,958907677,0,82330144,Guayacán
958907698,958907841,0,82331055,Capitan Knight
958907709,958907219,0,235510159,Marcelo Bachelet
958907709,958907698,0,82330144,Guayacán
958907709,958907913,0,235510159,Marcelo Bachelet
958907745,958907749,0,82330146,Atacameño
958907745,958908471,0,94664310,Avenida Costanera Sur
958907745,958907463,0,94664310,Avenida Costanera Sur
958907749,958907745,0,82330146,Atacameño
958907749,958907841,0,82330153,Seminario
958907749,958908027,0,82330153,Seminario
958907752,958907937,0,82330150,Prat
958907752,2435564379,0,82331053,Tamaya
958907752,958907895,0,82330149,Marcelo Bachelet
958907752,958907880,0,711610358,Marcelo Bachelet
958907752,958907199,0,[82330133, 793921941],['Salinitas', 'Prat']
958907779,958907427,0,82330153,Seminario
958907779,958907577,0,82330153,Seminario
958907779,958907419,0,82331054,Baquedano
958907803,958907062,0,82331052,José Tomás Urmeneta Sur
958907803,958907427,0,82331052,José Tomás Urmeneta Sur
958907803,958907419,0,82330148,David León
958907823,2435564387,0,235505240,Fray Jorge
958907823,958907444,0,82331053,Tamaya
958907823,958907419,0,82331053,Tamaya
958907841,958907577,0,82330153,Seminario
958907841,958907749,0,82330153,Seminario
958907841,958907698,0,82331055,Capitan Knight
958907880,958908015,0,82330156,Avenida Costanera
958907880,958908551,0,82330156,Avenida Costanera
958907895,958907120,0,82330149,Marcelo Bachelet
958907895,958907752,0,82330149,Marcelo Bachelet
958907895,958907996,0,82330151,Diaguitas
958907895,2435564379,0,738705595,Diaguitas
958907898,958907041,0,82330149,Marcelo Bachelet
958907898,958907120,0,82330149,Marcelo Bachelet
958907898,958907062,0,82331052,José Tomás Urmeneta Sur
958907913,958907709,0,235510159,Marcelo Bachelet
958907937,958907752,0,82330150,Prat
958907937,958907996,0,711610359,Víctor Silva
958907937,958907951,0,82330150,Prat
958907951,958907093,0,82330156,Avenida Costanera
958907951,958907937,0,82330150,Prat
958907951,958908015,0,82330156,Avenida Costanera
958907965,958907179,0,82330151,Diaguitas
958907996,958907937,0,711610359,Víctor Silva
958907996,958907895,0,82330151,Diaguitas
958907996,958907109,0,82330151,Diaguitas
958908015,958907937,0,82330152,Víctor Silva
958908015,958907951,0,82330156,Avenida Costanera
958908015,958907880,0,82330156,Avenida Costanera
958908027,958907749,0,82330153,Seminario
958908027,958908471,0,373092300,Avenida Costanera Sur
958908027,1486282874,0,373092300,Avenida Costanera Sur
958908471,3746705581,0,1035191657,Avenida Costanera Sur
958908471,958907745,0,94664310,Avenida Costanera Sur
958908471,958908027,0,373092300,Avenida Costanera Sur
958908495,3746705581,0,82331057,Las Gaviotas
958908544,3746716703,0,82330697,Fundición Norte
958908544,958937374,0,[82330698, 82330693],El Totoral
958908544,3746716713,0,82331051,Condell
958908551,958907880,0,82330156,Avenida Costanera
958908551,3746716710,0,711610362,Gómez Carreño
958908551,958908557,0,711610365,Fundición Norte
958908557,958937509,0,711610361,La Serena
958908557,958937859,0,711610365,Fundición Norte
958908648,1486213130,0,82330158,Gómez Carreño
958908648,958937506,0,371395030,La Serena
958908648,958908655,0,82330158,Gómez Carreño
958908648,958937509,0,82331048,La Serena
958908655,3746716710,0,82330158,Gómez Carreño
958908655,1486264654,0,82331050,Esmeralda
958908655,958908648,0,82330158,Gómez Carreño
958936901,958936902,0,82330671,El Tambo
958936902,958936901,0,82330671,El Tambo
958936902,958936926,0,207114650,Norte Grande
958936902,9512510584,0,207114650,Norte Grande
958936907,958936913,0,82330672,Peralillo
958936913,958936907,0,82330672,Peralillo
958936913,9512510584,0,1032418226,nan
958936915,9512510584,0,207114650,Norte Grande
958936915,2172514889,0,207114650,Norte Grande
958936915,958936913,0,1032418227,Peralillo
958936921,958936926,0,82330673,El Tambo
958936921,2172514798,0,82330674,Vicuña
958936921,958936927,0,82330674,Vicuña
958936926,958936921,0,82330673,El Tambo
958936926,958936902,0,207114650,Norte Grande
958936926,958937245,0,207114650,Norte Grande
958936927,958936921,0,82330674,Vicuña
958936953,2172514889,0,207114650,Norte Grande
958936953,2172514798,0,82330674,Vicuña
958936953,2172514932,0,82330680,Avenida El Cerro
958936958,958936977,0,82330675,Avenida La Playa
958936977,2172514838,0,82330675,Avenida La Playa
958936977,958936958,0,82330675,Avenida La Playa
958936977,7723064403,0,827237395,nan
958937031,2172514728,0,207114653,La Union
958937031,8395203316,0,82330677,Avenida del Puerto
958937031,2172514717,0,903944615,Avenida del Puerto
958937053,7814046274,0,82330679,La Bahía
958937053,2172514611,0,207114658,Avenida Los Olivos
958937070,2172514677,0,207114651,Campo de Deportes
958937070,2172514932,0,207114658,Avenida Los Olivos
958937070,2172514901,0,207114658,Avenida Los Olivos
958937086,7098765286,0,28381033,Ruta D-430
958937086,2172514800,0,207114661,Avenida Los Olivos
958937086,2172514764,0,[28381033, 759903778, 759903777],Ruta D-430
958937098,2172514717,0,82330678,Avenida La Marina
958937150,958937155,0,82330678,Avenida La Marina
958937150,2172514728,0,82330678,Avenida La Marina
958937150,7723064534,0,827237404,nan
958937155,7723064421,0,82330678,Avenida La Marina
958937155,958937150,0,82330678,Avenida La Marina
958937155,7814046274,0,82330679,La Bahía
958937245,958936926,0,207114650,Norte Grande
958937265,1486213177,0,711610366,Fundición Norte
958937265,2210341752,0,711610366,Fundición Norte
958937265,1486279973,0,82330682,Silva
958937279,1486249284,0,82331094,Los Delfines
958937279,7419185545,0,82330683,nan
958937279,7419185545,1,[793456137, 793456138],['Los Delfines', 'Los Corales']
958937280,5422602835,0,82331094,Los Delfines
958937280,1486316994,0,759903777,Ruta D-430
958937280,1486249622,0,759903777,Ruta D-430
958937284,3748750600,0,82330684,Pichasca
958937294,2210351981,0,82330684,Pichasca
958937294,958937738,0,135324468,Guanaqueros
958937316,958937318,0,82330686,Irene Frei
958937316,958937321,0,82331047,Fundición Sur
958937318,958937316,0,82330686,Irene Frei
958937318,958937406,0,82330695,Esmeralda
958937318,3749264600,0,82330695,Esmeralda
958937321,3749264601,0,82330687,Covadonga
958937321,958937346,0,82331047,Fundición Sur
958937331,958937332,0,82330688,Monte Grande
958937331,958937348,0,82330690,Miraflores
958937331,958937346,0,82330690,Miraflores
958937332,958937333,0,82330688,Monte Grande
958937332,958937331,0,82330688,Monte Grande
958937332,958937345,0,82330689,Valle Elqui
958937332,958937344,0,82330689,Valle Elqui
958937333,958937334,0,82330688,Monte Grande
958937333,958937332,0,82330688,Monte Grande
958937333,958937582,0,82330705,Valle del Limarí
958937333,958937626,0,82330705,Valle del Limarí
958937334,958937333,0,82330688,Monte Grande
958937334,958937528,0,82330699,Valle del Choapa
958937334,958937520,0,82330699,Valle del Choapa
958937344,958937332,0,82330689,Valle Elqui
958937344,958937626,0,82331047,Fundición Sur
958937345,958937332,0,82330689,Valle Elqui
958937345,958937585,0,82330703,Coquimbo
958937345,958937582,0,82330703,Coquimbo
958937346,958937331,0,82330690,Miraflores
958937346,958937344,0,82331047,Fundición Sur
958937346,958970765,0,82330690,Miraflores
958937348,958937350,0,82330690,Miraflores
958937348,958937331,0,82330690,Miraflores
958937348,3749264601,0,82330695,Esmeralda
958937350,958937353,0,82330690,Miraflores
958937350,958937348,0,82330690,Miraflores
958937350,1486264648,0,82330694,Dolores Endeiza
958937353,958937350,0,82330690,Miraflores
958937353,3749477840,0,82330703,Coquimbo
958937353,958937585,0,82330703,Coquimbo
958937367,2435602922,0,82330691,Avenida Estero
958937367,958937382,0,82330692,Limarí
958937367,958937374,0,82330692,Limarí
958937369,1486279973,0,82330691,Avenida Estero
958937369,2435602922,0,82330691,Avenida Estero
958937370,2435602924,0,711610366,Fundición Norte
958937370,1486213177,0,711610366,Fundición Norte
958937370,958937369,0,135324577,Gabriela Mistral
958937374,958937367,0,82330692,Limarí
958937374,958908544,0,[82330698, 82330693],El Totoral
958937374,1486279973,0,[82330682, 82330693],['Silva', 'El Totoral']
958937382,958937367,0,82330692,Limarí
958937382,958970816,0,82330697,Fundición Norte
958937406,958937318,0,82330695,Esmeralda
958937406,958937408,0,82331050,Esmeralda
958937406,1486264648,0,82330694,Dolores Endeiza
958937408,1486264654,0,82331050,Esmeralda
958937408,958937406,0,82331050,Esmeralda
958937408,1486213163,0,82331051,Condell
958937408,3746716713,0,82331051,Condell
958937437,958970838,0,82330697,Fundición Norte
958937437,2210347447,0,211023621,Barnes
958937439,958937827,0,711610363,Fundición Sur
958937439,958937472,0,82330700,Barnes
958937444,3751952188,0,82330696,Barnes
958937444,2210347443,0,82330712,Serrano
958937444,958937566,0,82331091,Roque Escarpa
958937452,2210347436,0,82330704,Dolores Endeiza
958937452,958937562,0,82330704,Dolores Endeiza
958937452,2210347464,0,135318839,Manuel Rojas
958937452,2210347425,0,211023618,Barnes
958937464,1486274030,0,135324467,Guanaqueros
958937464,2435564355,0,1116599374,Fundición Norte
958937464,311685173,0,1116599376,Fundición Norte
958937472,958937437,0,82330697,Fundición Norte
958937472,2435602924,0,711610366,Fundición Norte
958937504,958937506,0,82331051,Condell
958937504,1486213163,0,82331051,Condell
958937504,1486316976,0,82330702,Punta Arenas
958937506,1486213108,0,82331051,Condell
958937506,958937504,0,82331051,Condell
958937506,958908648,0,371395030,La Serena
958937509,3746716710,0,82331047,Fundición Sur
958937509,958908648,0,82331048,La Serena
958937520,958937334,0,82330699,Valle del Choapa
958937520,2210347447,0,82331047,Fundición Sur
958937520,958970838,0,82330699,Valle del Choapa
958937528,958937334,0,82330699,Valle del Choapa
958937528,958937582,0,82330703,Coquimbo
958937528,2210347454,0,82330703,Coquimbo
958937556,1486213171,0,82330713,Federico Silva
958937556,958937658,0,82330713,Federico Silva
958937556,2210351969,0,82330701,Amador Rojas
958937562,958937452,0,82330704,Dolores Endeiza
